scenario_name,array_gini_coefficient,arr_size,total_trials,regular_avg,regular_std,epsilon,avg_comparisons,std_comparisons,improvement_pct,ci_lower,ci_upper,margin_of_error,sample_size,t_statistic,p_value,is_significant,drunkness_level
Array (Gini=0.1),0.17069501096687323,5000,100,11.55,1.2900160518929267,0.08000000000000035,11.66,1.4299819875958175,-0.9523809523809474,11.37626054998603,11.94373945001397,0.28373945001397,100,0.5711693046500902,0.5685394323672703,False,0.08000000000000035
Array (Gini=0.1),0.17069501096687323,5000,100,11.55,1.2900160518929267,0.10000000000000037,11.28,1.869910601222865,2.337662337662349,10.908969168724779,11.65103083127522,0.37103083127522013,100,-1.1885272948527947,0.23622849791764303,False,0.10000000000000037
Array (Gini=0.1),0.17069501096687323,5000,100,11.55,1.2900160518929267,0.12000000000000038,11.48,1.828395554312661,0.6060606060606085,11.11720665470697,11.84279334529303,0.3627933452930297,100,-0.31282524782070326,0.7547796614029616,False,0.12000000000000038
Array (Gini=0.1),0.17069501096687323,5000,100,11.55,1.2900160518929267,0.1400000000000004,11.37,1.90509683202559,1.5584415584415712,10.991987457162933,11.748012542837065,0.37801254283706653,100,-0.78234731451947,0.4350737714949917,False,0.1400000000000004
Array (Gini=0.1),0.17069501096687323,5000,100,11.55,1.2900160518929267,0.16000000000000042,11.85,1.6840007677725644,-2.597402597402588,11.515857713023204,12.184142286976796,0.3341422869767959,100,1.41421356237309,0.1589760460678688,False,0.16000000000000042
Array (Gini=0.1),0.17069501096687323,5000,100,11.55,1.2900160518929267,0.18000000000000044,11.74,1.7844445702353504,-1.6450216450216406,11.38592748347114,12.094072516528861,0.35407251652886085,100,0.8628893393952167,0.38934477015408675,False,0.18000000000000044
Array (Gini=0.1),0.17069501096687323,5000,100,11.55,1.2900160518929267,0.20000000000000046,11.92,1.7214041719573945,-3.2034632034631962,11.578436066160437,12.261563933839563,0.34156393383956296,100,1.7200237171015005,0.08711374020722921,False,0.20000000000000046
Array (Gini=0.1),0.17069501096687323,5000,100,11.55,1.2900160518929267,0.22000000000000047,12.32,1.523419863599028,-6.6666666666666625,12.017720448238176,12.622279551761824,0.30227955176182364,100,3.8572635595396365,0.00015625227489785934,True,0.22000000000000047
Array (Gini=0.1),0.17069501096687323,5000,100,11.55,1.2900160518929267,0.2400000000000005,11.85,2.056647266742156,-2.597402597402588,11.441916563005622,12.258083436994378,0.40808343699437855,100,1.2357152940373146,0.2183054738700221,False,0.2400000000000005
Array (Gini=0.1),0.17069501096687323,5000,100,11.55,1.2900160518929267,0.2600000000000005,12.42,1.990786860322401,-7.532467532467526,12.024984696490755,12.815015303509245,0.39501530350924563,100,3.667468335714196,0.0003275347343554049,True,0.2600000000000005
Array (Gini=0.1),0.17069501096687323,5000,100,11.55,1.2900160518929267,0.2800000000000005,12.08,2.168088111817889,-4.588744588744583,11.64980428161665,12.51019571838335,0.4301957183833508,100,2.1008027675948284,0.03721328357633713,True,0.2800000000000005
Array (Gini=0.1),0.17069501096687323,5000,100,11.55,1.2900160518929267,0.30000000000000054,12.4,1.9384467383902395,-7.359307359307356,12.015370112208938,12.784629887791063,0.384629887791063,100,3.6504843965921077,0.00034682476030132756,True,0.30000000000000054
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,-0.3,11.77,2.5019386422726217,-0.42662116040954723,11.273561093436804,12.266438906563195,0.49643890656319545,100,0.176568369424805,0.8600847102243021,False,0.3
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,-0.27999999999999997,12.08,2.596345528047086,-3.0716723549488005,11.56482871912752,12.59517128087248,0.515171280872479,100,1.2347751396118851,0.21887924716718535,False,0.27999999999999997
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,-0.25999999999999995,12.2,2.098580568870398,-4.095563139931729,11.783596086114061,12.616403913885938,0.4164039138859378,100,1.933467908009997,0.05486766065666068,False,0.25999999999999995
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,-0.23999999999999994,11.9,1.9201220499928349,-1.5358361774744003,11.519006127943863,12.280993872056138,0.3809938720561385,100,0.7713140991662649,0.4415553413606068,False,0.23999999999999994
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,-0.21999999999999992,12.26,1.9049112495564902,-4.607508532423201,11.882024280751043,12.637975719248956,0.37797571924895745,100,2.3264024762366042,0.02113160757935144,True,0.21999999999999992
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,-0.1999999999999999,11.58,1.7932533495737784,1.1945392491467623,11.224179630542599,11.935820369457401,0.3558203694574017,100,-0.6276733615326667,0.5310030865621607,False,0.1999999999999999
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,-0.17999999999999988,11.88,1.53267443023328,-1.3651877133105812,11.575884141438722,12.18411585856128,0.3041158585612786,100,0.7893867192981204,0.43084971811432415,False,0.17999999999999988
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,-0.15999999999999986,11.86,1.7582130506036893,-1.1945392491467473,11.511132386062837,12.208867613937162,0.3488676139371633,100,0.6356741560367656,0.5257781523325643,False,0.15999999999999986
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,-0.13999999999999985,11.77,1.3769751653753985,-0.42662116040954723,11.496778253505566,12.043221746494433,0.27322174649443376,100,0.2615238562507935,0.7939607773118845,False,0.13999999999999985
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,-0.11999999999999983,11.7,1.6483845780556543,0.17064846416383403,11.372924737761647,12.027075262238352,0.3270752622383517,100,-0.09452949028161152,0.9247885260154833,False,0.11999999999999983
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,-0.09999999999999981,11.36,1.7838784213679535,3.0716723549488156,11.006039819689116,11.713960180310883,0.3539601803108842,100,-1.6194847913365593,0.10706656532998717,False,0.09999999999999981
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,-0.0799999999999998,11.63,1.2115187896924164,0.7679180887372001,11.389608388042102,11.8703916119579,0.24039161195789754,100,-0.5010084674520321,0.6169262090729852,False,0.0799999999999998
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,-0.059999999999999776,11.56,1.3876802822179775,1.3651877133105812,11.284654126074875,11.835345873925126,0.2753458739251263,100,-0.8335087534664913,0.40556426962600944,False,0.059999999999999776
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,-0.03999999999999976,11.14,1.6637550324734733,4.948805460750854,10.809874906140825,11.470125093859176,0.3301250938591745,100,-2.7258984002257707,0.007016752724593604,True,0.03999999999999976
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,-0.01999999999999974,11.63,1.5417096636100738,0.7679180887372001,11.324091355116016,11.935908644883986,0.3059086448839857,100,-0.4425364651288242,0.6585948571685913,False,0.01999999999999974
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,2.7755575615628914e-16,11.73,1.2859379314867276,-0.08532423208190944,11.474842015775604,11.985157984224397,0.25515798422439756,100,0.054130592574584656,0.9568857485360281,False,2.7755575615628914e-16
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,0.020000000000000295,11.34,1.6830707866062178,3.2423208191126345,11.006042241462689,11.67395775853731,0.333957758537311,100,-1.7733174113629628,0.07779742393127757,False,0.020000000000000295
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,0.04000000000000031,11.43,1.492438855489141,2.4744027303754343,11.133867752384823,11.726132247615176,0.2961322476151771,100,-1.4524411255186185,0.14798363606820927,False,0.04000000000000031
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,0.06000000000000033,11.41,1.602365675361201,2.645051194539253,11.092055886443266,11.727944113556735,0.31794411355673535,100,-1.4903212896550126,0.13778654636755838,False,0.06000000000000033
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,0.08000000000000035,11.43,1.5390867028169266,2.4744027303754343,11.124611807442905,11.735388192557094,0.3053881925570952,100,-1.4273458487600366,0.15508971021600512,False,0.08000000000000035
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,0.10000000000000037,11.68,1.3475004919322202,0.3412969283276529,11.41262666817418,11.947373331825819,0.26737333182582007,100,-0.21155584849953954,0.8326712079638893,False,0.10000000000000037
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,0.12000000000000038,11.66,1.505679483512579,0.5119453924914719,11.36124052452755,11.95875947547245,0.2987594754724498,100,-0.29901997476520115,0.7652434061564752,False,0.12000000000000038
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,0.1400000000000004,11.5,1.8775655848072326,1.877133105802053,11.127450253905618,11.872549746094382,0.3725497460943824,100,-0.9570244044334763,0.339852166984415,False,0.1400000000000004
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,0.16000000000000042,11.62,1.5813304716617778,0.8532423208191247,11.306229727219147,11.933770272780851,0.31377027278085196,100,-0.48451307167831154,0.6285735353301749,False,0.16000000000000042
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,0.18000000000000044,11.78,1.3377200564748029,-0.5119453924914567,11.514567318756953,12.045432681243046,0.26543268124304564,100,0.31850584795152403,0.7504369970403104,False,0.18000000000000044
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,0.20000000000000046,12.16,1.509030058405636,-3.754266211604091,11.86057569777754,12.45942430222246,0.29942430222246,100,2.1900676693646672,0.029706882357571598,True,0.20000000000000046
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,0.22000000000000047,11.94,1.7742262504761865,-1.877133105802038,11.587955019799345,12.292044980200654,0.35204498020065395,100,0.9931423985490654,0.3219496480046085,False,0.22000000000000047
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,0.2400000000000005,11.87,2.204930196563413,-1.2798634812286567,11.432494012708549,12.30750598729145,0.4375059872914496,100,0.5829515302429982,0.5607347730717513,False,0.2400000000000005
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,0.2600000000000005,11.77,2.2149856920895936,-0.42662116040954723,11.330498784240664,12.209501215759335,0.4395012157593363,100,0.193668241637113,0.8466784159316002,False,0.2600000000000005
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,0.2800000000000005,12.46,2.0071589046926177,-6.313993174061435,12.061736127693731,12.85826387230627,0.39826387230626925,100,3.0758985406642947,0.002442885256933202,True,0.2800000000000005
Array (Gini=0.2),0.2666755425109697,5000,100,11.72,1.326345324262094,0.30000000000000054,11.84,2.3558223595804058,-1.0238907849829284,11.372553733937737,12.307446266062263,0.4674462660622624,100,0.44386363375831067,0.6577561052188495,False,0.30000000000000054
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,-0.3,12.19,2.3211587144738246,-8.067375886524825,11.729431753159894,12.650568246840106,0.4605682468401065,100,3.2429257238390052,0.0014178240246899374,True,0.3
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,-0.27999999999999997,12,2.449489742783178,-6.382978723404261,11.513968092982298,12.486031907017702,0.4860319070177025,100,2.4715482500322907,0.014443690203727806,True,0.27999999999999997
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,-0.25999999999999995,12,1.7922391615298479,-6.382978723404261,11.644380867453476,12.355619132546524,0.3556191325465232,100,3.016122305317756,0.0029016298922148465,True,0.25999999999999995
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,-0.23999999999999994,11.89,1.7574947734738442,-5.407801418439727,11.541274907828528,12.238725092171473,0.3487250921714714,100,2.583435145325735,0.010511054597940009,True,0.23999999999999994
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,-0.21999999999999992,12.31,1.7214921880552794,-9.131205673758876,11.968418601857095,12.651581398142905,0.34158139814290583,100,4.412035249844634,1.6863135881538075e-05,True,0.21999999999999992
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,-0.1999999999999999,11.72,1.711989804557577,-3.900709219858168,11.380304080898682,12.059695919101319,0.33969591910131813,100,1.890419887441767,0.06017230612032895,False,0.1999999999999999
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,-0.17999999999999988,11.67,1.9177796505017952,-3.4574468085106433,11.289470910821594,12.050529089178406,0.3805290891784059,100,1.5708010891717543,0.11788509098099226,False,0.17999999999999988
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,-0.15999999999999986,11.74,1.878211055147096,-4.078014184397171,11.367322178586612,12.112677821413389,0.37267782141338773,100,1.875732977323001,0.06220782956282042,False,0.15999999999999986
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,-0.13999999999999985,11.6,1.746569509210856,-2.8368794326241162,11.253442717283562,11.946557282716437,0.3465572827164381,100,1.3599217037315836,0.17541718576116735,False,0.13999999999999985
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,-0.11999999999999983,11.84,1.6374407229613295,-4.964539007092203,11.51509623604095,12.16490376395905,0.32490376395905024,100,2.4634307395582447,0.014616065464822043,True,0.11999999999999983
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,-0.09999999999999981,11.34,1.6281612607199236,-0.5319148936170257,11.016937482668977,11.663062517331023,0.32306251733102204,100,0.2647162913453916,0.7915036693282176,False,0.09999999999999981
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,-0.0799999999999998,11.76,1.5183723342627609,-4.255319148936175,11.458721987565403,12.061278012434597,0.3012780124345978,100,2.1927367455022715,0.029493242032111483,True,0.0799999999999998
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,-0.059999999999999776,11.54,1.6417531895365804,-2.3049645390070905,11.214240549112805,11.865759450887193,0.32575945088719305,100,1.1421739812781457,0.25476327310633734,False,0.059999999999999776
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,-0.03999999999999976,11.21,1.8383952158600092,0.6205673758865117,10.845222504911812,11.57477749508819,0.3647774950881894,100,-0.2890154290158376,0.772878950484769,False,0.03999999999999976
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,-0.01999999999999974,11.78,1.2356652810808786,-4.432624113475177,11.534817200288858,12.025182799711141,0.24518279971114204,100,2.4958437211489564,0.013429795312399462,True,0.01999999999999974
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,2.7755575615628914e-16,11.41,1.5576140780570829,-1.152482269503553,11.100935574241056,11.719064425758944,0.3090644257589433,100,0.5865249477571501,0.5581909887606976,False,2.7755575615628914e-16
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,0.020000000000000295,11.58,1.4011539256028664,-2.659574468085113,11.301980662914586,11.858019337085414,0.2780193370854144,100,1.4221848132887003,0.1565677225999381,False,0.020000000000000295
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,0.04000000000000031,11.28,1.4776448637728699,0.0,10.986803201299212,11.573196798700787,0.29319679870078663,100,0.0,1.0,False,0.04000000000000031
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,0.06000000000000033,11.32,1.516774887913846,-0.35460992907802236,11.019038955577866,11.620961044422135,0.30096104442213356,100,0.1828205748619236,0.8551261447579874,False,0.06000000000000033
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,0.08000000000000035,11.73,1.4554321792109821,-3.9893617021276695,11.441210679823834,12.018789320176166,0.2887893201761654,100,2.0970539551386698,0.03726655524881218,True,0.08000000000000035
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,0.10000000000000037,11.36,1.6300213792983504,-0.7092198581560291,11.036568394787464,11.683431605212535,0.3234316052125351,100,0.35274704702241294,0.7246537179452721,False,0.10000000000000037
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,0.12000000000000038,11.39,1.58206488265472,-0.9751773049645498,11.076084004144992,11.70391599585501,0.313915995855009,100,0.49245753577024465,0.6229415537074132,False,0.12000000000000038
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,0.1400000000000004,11.29,1.5524174696260025,-0.08865248226950166,10.981966694094986,11.598033305905012,0.30803330590501293,100,0.04519170100940755,0.9640000651312423,False,0.1400000000000004
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,0.16000000000000042,11.6,1.6017667013821226,-2.8368794326241162,11.282174735875545,11.917825264124454,0.3178252641244554,100,1.4236823385684163,0.1561127463330391,False,0.16000000000000042
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,0.18000000000000044,11.48,2.0423792819437656,-1.7730496453900804,11.074747640735705,11.885252359264296,0.4052523592642951,100,0.7751135839932068,0.43925640689592793,False,0.18000000000000044
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,0.20000000000000046,11.76,1.7816120268289093,-4.255319148936175,11.406489521535434,12.113510478464566,0.3535104784645664,100,2.0174824772568787,0.04501513846117686,True,0.20000000000000046
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,0.22000000000000047,11.59,1.9801795653705527,-2.7482269503546144,11.197089413936066,11.982910586063934,0.39291058606393464,100,1.2246579864318785,0.22223196299596296,False,0.22000000000000047
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,0.2400000000000005,11.84,2.272896963362089,-4.964539007092203,11.389007931626434,12.290992068373566,0.45099206837356665,100,2.0243501831952773,0.04444264969713533,True,0.2400000000000005
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,0.2600000000000005,11.86,1.9950443654721115,-5.141843971631207,11.464139915101835,12.255860084898163,0.3958600848981647,100,2.2808028971548824,0.02368189998651086,True,0.2600000000000005
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,0.2800000000000005,12.31,1.9933981949516166,-9.131205673758876,11.91446655104702,12.70553344895298,0.39553344895298076,100,4.05244911572118,7.411094452081537e-05,True,0.2800000000000005
Array (Gini=0.2),0.2500249974972488,5000,100,11.28,1.576852766260898,0.30000000000000054,12.29,2.5357843008036034,-8.953900709219857,11.786845380497589,12.79315461950241,0.5031546195024102,100,3.382362167446841,0.0008968054040716948,True,0.30000000000000054
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,-0.3,12.42,2.344906364566794,-9.330985915492962,11.954719704172597,12.885280295827403,0.46528029582740316,100,3.8892122929964326,0.00014686588650135863,True,0.3
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,-0.27999999999999997,12.16,1.9935248717137728,-7.042253521126768,11.764441415629136,12.555558584370864,0.395558584370864,100,3.2924770532920937,0.0011992558466774835,True,0.27999999999999997
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,-0.25999999999999995,12.42,1.7762746170430728,-9.330985915492962,12.067548579432854,12.772451420567146,0.35245142056714585,100,4.700746777078822,5.014986398458316e-06,True,0.25999999999999995
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,-0.23999999999999994,12.08,1.8892572427525398,-6.33802816901409,11.705130375316985,12.454869624683015,0.3748696246830144,100,3.0703722726610776,0.0024657846701513857,True,0.23999999999999994
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,-0.21999999999999992,11.84,1.9985853582830617,-4.2253521126760605,11.44343730530577,12.23656269469423,0.3965626946942305,100,1.972114977544214,0.05015827726964032,False,0.21999999999999992
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,-0.1999999999999999,11.75,1.7371461561068393,-3.433098591549301,11.405312514980466,12.094687485019534,0.3446874850195339,100,1.7533848403865375,0.08115825738245423,False,0.1999999999999999
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,-0.17999999999999988,11.76,2.142027737514813,-3.521126760563384,11.33497522526213,12.185024774737869,0.42502477473786826,100,1.5667636472384603,0.11903212715333457,False,0.17999999999999988
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,-0.15999999999999986,11.6,1.901620786634816,-2.1126760563380302,11.222677179981792,11.977322820018207,0.3773228200182078,100,1.0191235702909924,0.3095027692289297,False,0.15999999999999986
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,-0.13999999999999985,11.42,1.9703868255812722,-0.5281690140845114,11.029032505965226,11.810967494034774,0.39096749403477427,100,0.24887651623582713,0.8037433626842464,False,0.13999999999999985
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,-0.11999999999999983,11.66,1.4717542614378958,-2.6408450704225417,11.367972024599979,11.952027975400021,0.29202797540002146,100,1.4823615210855408,0.13983923926788486,False,0.11999999999999983
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,-0.09999999999999981,11.41,1.596049415705459,-0.4401408450704288,11.093309169391171,11.72669083060883,0.31669083060882997,100,0.23630506348123922,0.8134448761290771,False,0.09999999999999981
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,-0.0799999999999998,11.42,1.532015243746193,-0.5281690140845114,11.11601493833891,11.72398506166109,0.30398506166109024,100,0.29013052297026587,0.772022898805046,False,0.0799999999999998
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,-0.059999999999999776,11.38,1.5555699855030567,-0.1760563380281809,11.071341166550672,11.68865883344933,0.3086588334493281,100,0.0958982275216981,0.9236996228792596,False,0.059999999999999776
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,-0.03999999999999976,11.45,1.6598344812210961,-0.7922535211267593,11.120652828566246,11.779347171433752,0.3293471714337519,100,0.4158142959412452,0.6780101749941138,False,0.03999999999999976
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,-0.01999999999999974,11.77,1.2131851391350712,-3.6091549295774663,11.529277748160977,12.010722251839022,0.2407222518390228,100,2.2230419176172314,0.027364516974833372,True,0.01999999999999974
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,2.7755575615628914e-16,11.31,1.4612503294276875,0.4401408450704132,11.020056232595195,11.599943767404806,0.28994376740480643,100,-0.2479947159151425,0.8043961526406757,False,2.7755575615628914e-16
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,0.020000000000000295,11.71,1.165973820244241,-3.0809859154929704,11.478645498085605,11.941354501914397,0.23135450191439605,100,1.9298494792019503,0.05509752289050363,False,0.020000000000000295
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,0.04000000000000031,11.24,1.551278391026139,1.0563380281690073,10.932192712001683,11.547807287998317,0.30780728799831797,100,-0.5762733231499426,0.5650928392812191,False,0.04000000000000031
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,0.06000000000000033,11.74,1.2112269428437872,-3.3450704225352186,11.499666296788533,11.980333703211468,0.24033370321146807,100,2.0618196510804614,0.04055527361295442,True,0.06000000000000033
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,0.08000000000000035,11.47,1.585636283717809,-0.9683098591549403,11.15537536069199,11.784624639308012,0.31462463930801077,100,0.5218054628077695,0.6023990902827052,False,0.08000000000000035
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,0.10000000000000037,11.31,1.983237838291798,0.4401408450704132,10.916482586238798,11.703517413761203,0.3935174137612021,100,-0.20649649097653602,0.8366400530173412,False,0.10000000000000037
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,0.12000000000000038,11.68,1.5300359802991892,-2.8169014084507067,11.376407667147214,11.983592332852785,0.3035923328527856,100,1.5484603394646532,0.1231231640703632,False,0.12000000000000038
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,0.1400000000000004,11.37,1.9261884695434193,-0.08802816901408263,10.987802418693137,11.752197581306861,0.3821975813068618,100,0.04210797312333058,0.9664592815196487,False,0.1400000000000004
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,0.16000000000000042,11.66,1.7245699214996806,-2.6408450704225417,11.317807912769833,12.002192087230167,0.3421920872301665,100,1.3547313481366456,0.17711686663229853,False,0.16000000000000042
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,0.18000000000000044,11.76,1.9649453175623237,-3.521126760563384,11.370112219210522,12.149887780789477,0.38988778078947744,100,1.662241777049839,0.09822252274204189,False,0.18000000000000044
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,0.20000000000000046,11.79,1.9347695814575268,-3.7852112676056313,11.406099739920862,12.173900260079137,0.38390026007913836,100,1.805347894815002,0.07269466408851837,False,0.20000000000000046
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,0.22000000000000047,11.78,1.9205428525510302,-3.6971830985915486,11.39892263158694,12.161077368413059,0.38107736841305945,100,1.7719497242423998,0.07809164903594379,False,0.22000000000000047
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,0.2400000000000005,12.06,1.8792863463871523,-6.161971830985926,11.68710881747598,12.43289118252402,0.3728911825240206,100,2.9953355763444227,0.0031226837285629142,True,0.2400000000000005
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,0.2600000000000005,12.11,2.1503816903381163,-6.602112676056339,11.683317619781722,12.536682380218277,0.42668238021827853,100,2.9296342185135336,0.003861554447396946,True,0.2600000000000005
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,0.2800000000000005,11.69,2.2051134330290703,-2.9049295774647894,11.252457654618421,12.127542345381578,0.43754234538157877,100,1.266216582254079,0.2072001580066977,False,0.2800000000000005
Array (Gini=0.3),0.21821223388080369,5000,100,11.36,1.3891353316710973,0.30000000000000054,12.18,2.3284798006034286,-7.218309859154933,11.717979090839712,12.642020909160287,0.46202090916028804,100,3.024303862041443,0.0028997465495218004,True,0.30000000000000054
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,-0.3,12.39,1.88505552794456,-8.398950131233605,12.015964086691726,12.764035913308275,0.3740359133082745,100,3.8728432719439625,0.0001471562061685567,True,0.3
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,-0.27999999999999997,12.1,2.0621651855574648,-5.861767279090113,11.690821688200582,12.509178311799417,0.40917831179941694,100,2.561147230617238,0.011221667211922751,True,0.27999999999999997
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,-0.25999999999999995,12.15,1.8822670620635353,-6.2992125984252025,11.77651737881871,12.52348262118129,0.3734826211812913,100,2.907118642318163,0.0040739587493934335,True,0.25999999999999995
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,-0.23999999999999994,11.62,2.008969784730372,-1.6622922134733116,11.221376809806923,12.018623190193075,0.3986231901930753,100,0.7380675450996674,0.46138876986430455,False,0.23999999999999994
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,-0.21999999999999992,11.76,2.1701370808073275,-2.8871391076115493,11.329397721716454,12.190602278283546,0.43060227828354675,100,1.2213425482642546,0.2235307036984515,False,0.21999999999999992
Array (Gini=0.3),0.37918379841036987,5000,100,11.43,1.609661486465431,-0.1999999999999999,11.85,1.7602513594611562,-3.6745406824146976,11.500727941364097,12.199272058635902,0.349272058635903,100,1.7608097416464474,0.07982664576803436,False,0.1999999999999999
